id,pid,ms_subclass,ms_zoning,lot_area,lot_shape,lot_config,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,mas_vnr_type,mas_vnr_area,foundation,bsmtfin_sf_1,bsmt_unf_sf,total_bsmt_sf,heating_qc,2nd_flr_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,wood_deck_sf,open_porch_sf,mo_sold,yr_sold,saleprice
1232,535105060,20,RL,9.035986984831405,4,Inside,NAmes,1Story,6,9,1962,2005,Wd Sdng,BrkFace,237.0,CBlock,0.0,1319.0,1319.0,3,0,1.0,0.0,1,1,3,1,7,1,2.0,0,36,7,2008,12.066810578196666
2590,535325450,20,RL,9.643939319328119,4,Inside,NAmes,1Story,5,6,1951,1991,MetalSd,None,0.0,CBlock,741.0,143.0,884.0,5,0,1.0,0.0,1,0,2,1,4,0,1.0,0,0,6,2006,11.863582336583399
2463,528477030,20,FV,9.325096609274372,4,Inside,Somerst,1Story,8,5,2006,2006,VinylSd,None,0.0,PConc,0.0,1489.0,1489.0,5,0,0.0,0.0,2,0,3,1,7,1,2.0,0,140,6,2006,12.3570755190667
2358,527377030,20,RL,9.224243277145174,4,Inside,NWAmes,1Story,6,6,1974,1999,HdBoard,BrkFace,99.0,CBlock,663.0,0.0,1040.0,2,0,1.0,0.0,1,1,3,1,5,1,2.0,265,0,1,2006,12.106252310247962
2911,923225260,160,RM,8.285008895449879,4,Inside,MeadowV,2Story,6,4,1973,1973,CemntBd,None,0.0,CBlock,837.0,105.0,942.0,4,1230,1.0,0.0,2,1,5,1,10,1,2.0,728,20,6,2006,11.927680619985486
1699,528112150,20,RL,9.343821763350663,3,Inside,NridgHt,1Story,8,5,2006,2006,VinylSd,Stone,248.0,PConc,0.0,1626.0,1626.0,5,0,0.0,0.0,2,0,3,1,7,1,3.0,0,44,5,2007,12.429216196844383
115,534152100,60,RL,9.251578279992428,4,Inside,NWAmes,2Story,7,5,1988,1988,HdBoard,BrkFace,42.0,CBlock,394.0,586.0,980.0,3,734,0.0,0.0,2,1,3,1,7,1,2.0,228,66,3,2010,12.188417710291453
1998,902330090,75,RM,9.51044496442652,4,Corner,OldTown,2.5Unf,7,8,1879,1987,Wd Sdng,None,0.0,PConc,0.0,819.0,819.0,3,1142,0.0,0.0,2,0,3,1,8,1,2.0,0,148,2,2007,12.128111104060462
589,534129380,20,RL,9.104979856318357,4,Inside,NWAmes,1Story,6,5,1969,1969,HdBoard,BrkFace,200.0,CBlock,955.0,261.0,1216.0,3,0,1.0,0.0,1,0,3,1,5,0,1.0,0,0,8,2009,11.635143097694478
2821,908103320,90,RL,9.148464968258095,3,CulDSac,Edwards,SFoyer,6,5,1975,1975,WdShing,BrkFace,250.0,CBlock,945.0,0.0,945.0,3,0,0.0,2.0,2,0,4,0,4,0,0.0,0,0,10,2006,11.755871643580617
1846,533221060,160,FV,7.6577552711348655,4,Inside,Somerst,2Story,6,5,2000,2000,MetalSd,BrkFace,216.0,PConc,417.0,339.0,756.0,5,804,0.0,0.0,2,1,3,1,4,0,2.0,0,32,9,2007,12.083905011555967
1805,528482030,60,FV,9.270964993792617,4,Inside,Somerst,2Story,6,5,2004,2004,VinylSd,BrkFace,353.0,PConc,0.0,1158.0,1158.0,5,1285,0.0,0.0,2,1,4,1,9,1,3.0,193,127,6,2007,12.487485104968359
1853,533244040,60,FV,9.037533407550814,3,Inside,Somerst,2Story,8,5,1998,1998,VinylSd,None,0.0,PConc,901.0,319.0,1220.0,5,1142,1.0,0.0,2,1,3,1,8,2,2.0,147,0,6,2007,12.652359748158593
1321,902401120,75,RM,9.51044496442652,4,Inside,OldTown,2.5Unf,10,9,1893,2000,Wd Sdng,None,0.0,BrkTil,0.0,1237.0,1237.0,4,1254,0.0,0.0,3,1,3,1,9,1,2.0,105,502,7,2008,12.691580461311874
564,532478020,20,RL,9.659886159319521,3,Inside,Veenker,1Story,8,8,1980,1980,VinylSd,BrkFace,115.0,CBlock,1733.0,189.0,2014.0,4,0,1.0,0.0,2,0,2,1,6,2,3.0,462,0,4,2009,12.524526376648708
1771,528358040,60,RL,9.205327830152639,3,Inside,NoRidge,2Story,7,5,1995,1995,VinylSd,BrkFace,290.0,PConc,565.0,638.0,1203.0,5,1306,0.0,0.0,2,1,4,1,9,1,3.0,224,114,6,2007,12.577636201962656
90,532479070,20,RL,9.642771928314161,3,CulDSac,Sawyer,1Story,6,6,1974,2002,Plywood,BrkCmn,250.0,CBlock,126.0,223.0,1208.0,5,0,1.0,0.0,2,0,3,1,7,2,2.0,296,0,4,2010,12.037653993905211
2684,903235020,30,RM,8.699514748210191,4,Inside,BrkSide,1Story,5,7,1921,1950,Wd Sdng,None,0.0,CBlock,616.0,0.0,616.0,4,0,0.0,0.0,1,0,2,1,4,0,1.0,0,0,6,2006,11.396391648714276
13,527166040,60,RL,9.036225051729327,3,Inside,Gilbert,2Story,6,5,1998,1998,VinylSd,None,0.0,PConc,0.0,789.0,789.0,4,676,0.0,0.0,2,1,3,1,7,1,2.0,0,75,5,2010,12.10293188661066
445,528142130,20,RL,9.273784544532717,3,Inside,NridgHt,1Story,8,5,2003,2004,VinylSd,BrkFace,296.0,PConc,1124.0,1603.0,3206.0,5,0,1.0,0.0,2,0,3,1,7,1,3.0,0,0,10,2009,12.556729517143344
1914,535106140,20,RL,9.225228984469933,4,Inside,NAmes,1Story,5,5,1958,1958,Wd Sdng,None,1.0,CBlock,456.0,456.0,912.0,5,0,0.0,0.0,1,0,2,1,5,0,1.0,0,0,7,2007,11.648330101976432
2811,907410110,20,RL,9.218705288307811,4,Inside,CollgCr,1Story,7,5,2005,2006,VinylSd,BrkFace,196.0,PConc,24.0,1528.0,1552.0,5,0,0.0,0.0,2,0,3,1,7,0,3.0,144,20,7,2006,12.26857785088157
850,907194110,20,RL,9.697999717710333,2,Inside,CollgCr,1Story,7,5,2001,2002,VinylSd,None,0.0,PConc,0.0,1413.0,1413.0,5,0,0.0,0.0,2,0,3,1,6,0,2.0,0,33,6,2009,12.139398512262181
1844,533213140,160,FV,8.080237416216702,4,Corner,Somerst,2Story,6,5,1999,1999,MetalSd,BrkFace,1129.0,PConc,419.0,310.0,729.0,4,729,0.0,0.0,2,1,2,1,5,1,2.0,0,32,6,2007,12.078239274020289
2225,909428340,20,RL,9.979475898535465,3,CulDSac,Crawfor,1Story,6,6,1968,1968,HdBoard,None,0.0,PConc,813.0,675.0,1488.0,5,0,0.0,1.0,2,0,3,1,7,2,2.0,0,0,9,2007,12.2783933071098
1477,907412080,60,RL,9.026417533815254,4,Inside,CollgCr,2Story,7,5,2004,2004,VinylSd,None,0.0,PConc,490.0,280.0,770.0,5,812,0.0,0.0,2,1,3,1,6,0,2.0,0,45,9,2008,12.132964173709535
399,527405160,20,RL,8.847934753328465,4,Inside,NAmes,1Story,4,6,1970,1970,HdBoard,None,0.0,CBlock,375.0,250.0,864.0,3,0,0.0,0.0,1,0,3,1,5,0,2.0,96,0,11,2009,11.699405031912846
2431,528231050,60,RL,9.995610841411933,1,Inside,Gilbert,2Story,5,5,2005,2005,VinylSd,None,0.0,PConc,0.0,732.0,732.0,5,1104,0.0,0.0,2,1,4,1,7,1,2.0,100,40,7,2006,12.16597955196373
1605,923277030,20,RL,8.794824928014517,4,Inside,Mitchel,1Story,5,9,1982,2008,VinylSd,None,0.0,CBlock,641.0,175.0,816.0,5,0,0.0,1.0,1,0,3,1,5,1,1.0,0,0,10,2008,11.779128505744886
897,908225370,50,RL,9.036582045842716,4,Inside,Edwards,1.5Fin,4,3,1945,1950,WdShing,None,0.0,Slab,0.0,0.0,0.0,3,441,0.0,0.0,2,0,4,1,9,0,1.0,92,0,4,2009,11.49272275765271
2240,910204090,30,RM,9.101306450952048,4,Corner,IDOTRR,1Story,5,2,1920,1950,MetalSd,None,0.0,BrkTil,0.0,961.0,961.0,4,0,0.0,0.0,1,0,2,1,6,0,1.0,0,0,11,2007,11.112447898373103
1706,528144050,60,RL,9.26501793326688,4,Inside,NridgHt,2Story,8,5,2007,2007,VinylSd,Stone,300.0,PConc,1288.0,294.0,1582.0,5,551,1.0,0.0,1,1,3,1,8,1,3.0,178,120,11,2007,12.693498620467778
2252,914460110,20,RL,9.462187991418748,3,CulDSac,Mitchel,1Story,7,5,2002,2002,VinylSd,None,0.0,PConc,1392.0,17.0,1409.0,5,0,1.0,0.0,1,1,1,1,4,1,2.0,0,144,7,2007,12.409013489526863
1136,531375110,20,RL,9.524786081697178,4,Inside,SawyerW,1Story,5,5,2004,2004,VinylSd,None,0.0,PConc,646.0,468.0,1114.0,5,0,1.0,0.0,1,1,3,1,6,0,2.0,0,102,6,2008,11.976659481202368
1877,534204120,20,RL,9.23883064237581,4,Inside,NAmes,1Story,5,7,1965,1965,MetalSd,BrkFace,168.0,CBlock,836.0,237.0,1073.0,3,0,1.0,0.0,1,1,3,1,6,0,2.0,0,0,6,2007,11.957611286231675
1182,533251120,20,RL,9.316500567804573,3,CulDSac,Veenker,1Story,6,6,1984,1984,Plywood,None,0.0,PConc,660.0,572.0,1232.0,3,0,0.0,0.0,2,0,3,1,6,0,2.0,0,0,6,2008,11.998433280751929
2750,906225180,90,RL,9.112617283447568,4,Inside,SawyerW,SFoyer,6,8,1993,1993,HdBoard,None,0.0,PConc,261.0,0.0,1344.0,4,0,2.0,0.0,2,0,2,2,8,0,4.0,288,0,4,2006,12.321630986164447
1016,527276040,20,RL,10.76384265207998,3,Inside,Gilbert,1Story,6,5,1950,1950,AsbShng,BrkFace,44.0,CBlock,0.0,1488.0,1488.0,4,0,0.0,0.0,2,1,3,1,6,1,2.0,0,0,7,2008,11.79810440720389
2436,528250060,60,RL,8.971448463693834,4,Inside,Gilbert,2Story,7,5,2003,2003,VinylSd,None,0.0,PConc,0.0,783.0,783.0,5,702,0.0,0.0,2,1,3,1,8,1,2.0,0,75,7,2006,12.100712129872347
1607,923277080,20,RL,8.794824928014517,4,Inside,Mitchel,1Story,5,6,1982,2005,HdBoard,None,0.0,CBlock,638.0,207.0,845.0,4,0,0.0,0.0,1,0,3,1,6,0,1.0,0,0,7,2008,11.809319478024031
1233,535105090,80,RL,9.121509158269568,3,Corner,NAmes,SLvl,6,5,1962,1962,Plywood,BrkFace,305.0,CBlock,371.0,728.0,1099.0,4,0,0.0,1.0,1,0,3,1,6,1,1.0,64,110,12,2008,12.013700752882718
419,527455240,20,RL,8.874867635688053,4,Inside,NAmes,1Story,5,5,1967,1967,HdBoard,BrkFace,60.0,CBlock,432.0,460.0,892.0,3,0,0.0,0.0,1,0,3,1,5,0,1.0,0,0,7,2009,11.512925464970229
633,535154060,20,RL,9.41613428495528,3,Inside,NAmes,1Story,7,6,1960,1960,Plywood,BrkFace,128.0,CBlock,544.0,785.0,1329.0,4,0,0.0,0.0,1,1,3,1,5,2,2.0,0,0,8,2009,12.078239274020289
2722,905200340,20,RL,9.793672686528922,4,Inside,Sawyer,1Story,5,4,1955,1974,Wd Sdng,None,0.0,CBlock,306.0,372.0,1763.0,3,0,1.0,0.0,1,1,3,1,6,1,2.0,0,418,7,2006,12.043553716032399
469,528228290,120,RL,8.211754397375197,4,Inside,Blmngtn,1Story,7,5,2007,2007,VinylSd,BrkFace,130.0,PConc,0.0,1373.0,1373.0,5,0,0.0,0.0,2,0,2,1,7,1,3.0,143,20,6,2009,12.066810578196666
1365,903456130,50,RM,8.854522203757432,4,Inside,IDOTRR,1.5Fin,6,6,1925,1950,Stucco,None,0.0,PConc,121.0,647.0,768.0,3,448,1.0,0.0,2,0,3,1,6,1,1.0,0,0,8,2008,11.751942365440728
1098,528294060,60,RL,9.034795799461252,3,Inside,Gilbert,2Story,7,5,1999,1999,VinylSd,None,0.0,PConc,0.0,831.0,831.0,5,778,0.0,0.0,2,1,3,1,7,1,2.0,0,103,5,2008,12.132964173709535
711,902206260,30,RM,8.6628507638386,4,Inside,OldTown,1Story,5,8,1938,1996,MetalSd,None,0.0,BrkTil,0.0,190.0,190.0,4,0,0.0,0.0,1,0,2,1,4,0,1.0,144,20,12,2009,11.421906066583059
2808,907405030,20,RL,9.119868468812108,4,Inside,CollgCr,1Story,6,5,2003,2003,VinylSd,BrkFace,120.0,PConc,340.0,1342.0,1682.0,5,0,1.0,0.0,2,0,3,1,7,0,2.0,192,23,5,2006,12.206072645530174
1959,535450310,50,RL,9.25874951118387,4,Inside,NAmes,1.5Fin,6,6,1949,1950,Wd Sdng,BrkFace,320.0,CBlock,196.0,844.0,1040.0,5,678,0.0,0.0,2,0,3,1,7,1,1.0,0,0,1,2007,11.870599909242044
2720,905200280,50,RL,9.521494800613105,4,Inside,Sawyer,1.5Fin,5,5,1958,1958,MetalSd,None,0.0,CBlock,57.0,554.0,1052.0,5,668,1.0,0.0,2,0,4,1,8,1,2.0,0,0,7,2006,12.058152515453552
2170,908103090,20,RL,9.024974184996003,4,Inside,Edwards,1Story,4,6,1963,1963,VinylSd,Stone,20.0,CBlock,132.0,115.0,1088.0,3,0,0.0,0.0,1,0,2,1,4,0,2.0,0,0,6,2007,11.608235644774552
603,534277090,20,RL,9.153770020487789,3,Corner,NAmes,1Story,4,5,1957,1957,Wd Sdng,BrkFace,160.0,CBlock,775.0,265.0,1040.0,3,0,1.0,0.0,1,0,3,1,6,1,3.0,0,0,5,2009,11.84939770159144
2113,906394050,20,RL,9.139595967450425,3,Inside,CollgCr,1Story,6,5,2006,2006,VinylSd,None,0.0,PConc,24.0,1290.0,1314.0,4,0,0.0,0.0,2,0,3,1,6,1,2.0,0,22,3,2007,12.08069081199846
1146,531450090,20,RL,8.875287128108384,4,Inside,SawyerW,1Story,6,5,1991,1991,HdBoard,BrkFace,88.0,CBlock,1200.0,78.0,1278.0,4,0,1.0,0.0,2,0,3,1,6,0,2.0,112,51,6,2008,12.096257779522967
2105,906380120,20,RL,9.084096645401932,4,Inside,CollgCr,1Story,7,5,2005,2007,VinylSd,BrkFace,80.0,PConc,925.0,349.0,1274.0,5,0,1.0,0.0,2,0,3,1,6,0,2.0,264,98,1,2007,12.220961258023925
1786,528435060,20,RL,9.195125206169703,4,Inside,Somerst,1Story,7,6,2007,2007,VinylSd,Stone,0.0,PConc,0.0,1689.0,1689.0,5,0,0.0,0.0,2,0,3,1,7,0,3.0,0,56,6,2007,12.422505731952896
961,916382110,20,RL,9.579348943073732,3,Corner,Timber,1Story,9,5,2008,2008,CemntBd,BrkFace,406.0,PConc,1115.0,526.0,1641.0,5,0,1.0,0.0,2,0,3,1,7,0,3.0,0,95,1,2009,12.665078520566368
1405,905403060,50,RL,8.554488976159934,4,Inside,Edwards,1.5Fin,7,5,1948,1950,BrkFace,None,0.0,CBlock,0.0,570.0,570.0,3,462,0.0,0.0,1,0,2,1,5,1,1.0,135,0,1,2008,11.740857533016236
1324,902406020,20,RM,9.185022563991893,4,Inside,OldTown,1Story,5,6,1959,1959,MetalSd,BrkFace,164.0,CBlock,200.0,784.0,984.0,4,0,1.0,0.0,1,0,2,1,5,0,1.0,0,0,6,2008,11.608235644774552
1986,902205130,30,RM,8.699514748210191,4,Inside,OldTown,1Story,4,4,1920,1950,MetalSd,None,0.0,PConc,250.0,710.0,960.0,4,0,0.0,0.0,1,0,2,1,5,0,1.0,0,0,7,2007,11.594505451962652
307,911204090,20,C (all),9.072456664612796,4,Inside,IDOTRR,1Story,5,5,1952,1952,Wd Sdng,None,0.0,CBlock,0.0,540.0,540.0,3,0,0.0,0.0,1,0,2,1,4,0,2.0,0,0,6,2010,10.932981961904135
180,902206220,50,RM,9.380167531188448,4,Inside,OldTown,1.5Fin,5,7,1948,2009,VinylSd,None,0.0,BrkTil,780.0,247.0,1027.0,5,606,0.0,0.0,1,0,3,1,7,1,1.0,0,100,6,2010,11.76756768334381
2896,916402125,20,RL,9.533220655077928,3,Inside,Timber,1Story,6,6,1987,1987,HdBoard,BrkFace,72.0,CBlock,980.0,92.0,1112.0,4,0,1.0,0.0,2,0,2,1,5,1,2.0,125,0,7,2006,12.078239274020289
668,535402090,20,RL,9.224539091375995,4,Inside,NAmes,1Story,6,7,1963,1963,HdBoard,BrkFace,295.0,CBlock,384.0,996.0,1380.0,2,0,0.0,0.0,1,1,3,1,6,0,1.0,0,0,6,2009,11.944707881395766
1582,916402215,20,RL,9.812741939229383,4,Corner,Timber,1Story,6,5,1986,1986,Plywood,BrkFace,228.0,CBlock,920.0,276.0,1256.0,5,0,0.0,0.0,2,0,3,1,6,1,2.0,282,0,3,2008,12.100712129872347
2285,923225050,120,RM,8.348537825386098,4,Inside,MeadowV,1Story,5,5,1976,1976,CemntBd,None,0.0,PConc,874.0,268.0,1142.0,3,0,1.0,0.0,1,1,3,1,6,1,2.0,536,90,8,2007,11.805595078933049
2079,905426010,20,RL,9.442641861075158,4,Corner,Edwards,1Story,6,7,1950,2001,WdShing,None,0.0,CBlock,477.0,725.0,1202.0,3,0,1.0,0.0,2,0,4,1,7,1,2.0,0,29,6,2007,12.400816722322686
2272,916475020,20,RL,9.584383610076006,4,Inside,Timber,1Story,8,5,2002,2003,VinylSd,BrkFace,236.0,PConc,1300.0,316.0,1616.0,5,0,1.0,0.0,2,0,3,1,9,1,3.0,0,252,11,2007,12.506177237980511
2250,914452190,20,RL,9.125544720271467,4,Corner,Mitchel,1Story,6,5,1983,1983,VinylSd,None,0.0,PConc,336.0,748.0,1084.0,3,0,0.0,0.0,1,1,3,1,5,0,2.0,120,0,6,2007,11.805595078933049
502,528365070,60,RL,9.20029003612268,4,Inside,NoRidge,2Story,7,5,1993,1993,HdBoard,BrkFace,256.0,PConc,987.0,360.0,1347.0,5,1274,1.0,0.0,2,1,4,1,9,1,3.0,340,60,4,2009,12.468436909997665
2166,907420060,60,RL,9.027978814382207,4,Inside,CollgCr,2Story,7,5,2006,2006,VinylSd,None,0.0,PConc,0.0,738.0,738.0,4,753,0.0,0.0,2,1,3,1,7,1,2.0,100,30,5,2007,12.035729065495627
1622,527158090,80,RL,9.224933374279082,3,CulDSac,Gilbert,SLvl,6,5,1994,1994,HdBoard,BrkFace,32.0,PConc,186.0,206.0,392.0,4,770,0.0,0.0,2,1,3,1,7,1,2.0,256,64,3,2007,11.982929094215963
1299,902136110,50,RM,8.685077700412423,4,Inside,OldTown,1.5Fin,5,9,1890,1996,Wd Sdng,None,0.0,BrkTil,0.0,684.0,684.0,4,396,0.0,0.0,1,0,3,1,5,0,0.0,0,165,9,2008,11.461632170582678
832,906392130,60,RL,9.362718052397065,3,Inside,CollgCr,2Story,6,5,2005,2006,VinylSd,None,0.0,PConc,0.0,704.0,704.0,5,718,0.0,0.0,2,1,3,1,7,1,2.0,36,28,7,2009,12.061046873479915
2470,528488130,20,FV,8.881836305004146,4,Inside,Somerst,1Story,7,5,2006,2006,VinylSd,None,0.0,PConc,0.0,1293.0,1293.0,5,0,1.0,0.0,2,0,2,1,5,1,2.0,216,121,8,2006,12.142866569626381
1017,527301170,60,RL,9.930324206489688,3,CulDSac,NWAmes,2Story,7,6,1986,1991,Plywood,BrkFace,123.0,CBlock,0.0,791.0,791.0,4,857,0.0,0.0,2,1,3,1,7,1,2.0,364,63,11,2008,12.2783933071098
1384,905107380,20,RL,9.208438564686587,3,Corner,Sawyer,1Story,5,5,1967,1967,MetalSd,BrkFace,340.0,CBlock,221.0,852.0,1073.0,4,0,0.0,0.0,1,0,3,1,6,0,1.0,0,90,3,2008,11.695247021764184
1790,528439080,20,RL,9.018089684104343,4,Inside,Somerst,1Story,7,5,2005,2006,VinylSd,BrkFace,143.0,PConc,778.0,716.0,1494.0,5,0,1.0,0.0,2,0,3,1,7,1,2.0,192,35,4,2007,12.425208175446844
2530,534175100,20,RL,9.224243277145174,4,Inside,NWAmes,1Story,7,6,1967,1967,HdBoard,BrkFace,264.0,CBlock,553.0,713.0,1334.0,4,0,1.0,0.0,2,0,3,1,7,0,2.0,0,20,4,2006,12.010665849187564
2893,916252170,120,RM,9.01663425631559,3,Inside,GrnHill,1Story,7,5,1986,1986,BrkFace,None,0.0,CBlock,0.0,0.0,0.0,4,0,0.0,0.0,2,0,2,1,5,0,1.0,0,0,11,2006,12.345834587905333
2027,903426010,70,RM,8.648221453822641,3,Corner,OldTown,2Story,7,6,1929,1990,Wd Sdng,None,0.0,BrkTil,336.0,336.0,672.0,4,672,1.0,0.0,1,1,3,1,6,1,2.0,0,0,9,2007,11.84939770159144
683,535452140,20,RL,8.881836305004146,4,Corner,NAmes,1Story,5,7,1952,1952,MetalSd,None,0.0,CBlock,630.0,0.0,732.0,3,0,1.0,0.0,1,0,2,1,4,0,1.0,0,68,9,2009,11.686038082678873
823,906378110,20,RL,9.124564594954778,4,Inside,CollgCr,1Story,8,5,2008,2008,VinylSd,None,0.0,PConc,0.0,1468.0,1468.0,5,0,0.0,0.0,2,0,3,1,6,1,3.0,192,142,6,2009,12.387977448827787
2374,527452070,120,RL,8.304742269640771,4,Inside,NPkVill,1Story,6,5,1975,1975,Plywood,None,0.0,CBlock,727.0,186.0,1069.0,4,0,0.0,1.0,2,0,2,1,4,1,2.0,0,55,7,2006,11.893414587008216
1594,923225080,120,RM,8.348537825386098,4,Inside,MeadowV,1Story,5,6,1975,1975,CemntBd,None,0.0,PConc,769.0,271.0,1040.0,4,0,0.0,0.0,1,0,3,1,6,0,2.0,0,100,6,2008,11.728036844587175
2049,905100060,190,RL,9.326789184619429,4,Inside,Sawyer,SFoyer,5,5,1963,1963,HdBoard,None,0.0,CBlock,925.0,0.0,925.0,3,0,1.0,0.0,1,0,3,1,6,0,1.0,40,176,3,2007,11.77528972943772
1813,531385070,20,RL,9.041921720351219,4,Inside,SawyerW,1Story,7,5,2000,2001,VinylSd,BrkFace,108.0,PConc,0.0,1349.0,1349.0,5,0,0.0,0.0,2,0,3,1,6,0,2.0,120,55,12,2007,12.095141084822892
365,527180100,20,RL,9.380167531188448,4,Corner,Gilbert,1Story,7,5,1990,1990,HdBoard,None,0.0,PConc,0.0,1424.0,1424.0,5,0,0.0,0.0,2,0,3,1,5,0,2.0,0,34,5,2009,12.103486056755072
176,902125160,30,RM,8.435549202375727,4,Corner,OldTown,1Story,4,6,1945,1950,MetalSd,None,0.0,CBlock,0.0,747.0,747.0,3,0,0.0,0.0,1,0,2,1,4,0,1.0,0,0,6,2010,11.289781913656018
510,528435030,20,RL,9.133675287040697,4,Inside,Somerst,1Story,8,5,2008,2009,CemntBd,Stone,194.0,PConc,0.0,1573.0,1573.0,5,0,0.0,0.0,2,0,3,1,7,1,3.0,0,36,5,2009,12.567551034433226
1326,902427045,20,RM,9.44951474036292,4,Inside,OldTown,1Story,5,5,1956,1956,BrkFace,None,0.0,PConc,0.0,0.0,0.0,4,0,0.0,0.0,1,0,2,1,4,0,1.0,0,45,12,2008,11.48246625748552
2423,528228360,120,RL,7.9854843567338225,4,Inside,Blmngtn,1Story,7,5,2002,2002,VinylSd,BrkFace,40.0,PConc,1038.0,330.0,1368.0,5,0,1.0,0.0,2,0,2,1,5,1,2.0,130,30,5,2006,12.417103128960582
1631,527175130,20,RL,9.806976652155285,4,Inside,Gilbert,1Story,6,6,1964,1964,HdBoard,BrkCmn,138.0,CBlock,550.0,752.0,1302.0,2,0,1.0,0.0,1,0,3,1,6,1,2.0,0,108,3,2007,11.946031680112146
1263,535425060,20,RL,9.337413454539659,3,Corner,NAmes,1Story,7,7,1958,2001,HdBoard,BrkFace,125.0,CBlock,637.0,675.0,1312.0,5,0,0.0,0.0,1,1,3,1,6,1,2.0,0,304,4,2008,12.133501952695338
1046,527451550,160,RM,7.426549072397305,4,Inside,BrDale,2Story,5,5,1972,1972,HdBoard,BrkFace,356.0,CBlock,350.0,280.0,630.0,3,672,0.0,0.0,2,1,3,1,6,0,1.0,0,0,12,2008,11.624019512475815
1424,906378190,60,RL,9.270117576012044,3,Inside,CollgCr,2Story,7,5,2007,2007,VinylSd,None,0.0,PConc,0.0,628.0,628.0,5,728,0.0,0.0,2,1,3,1,6,1,2.0,100,24,3,2008,12.086382166860469
429,528108070,60,RL,9.33326571881348,3,Inside,NridgHt,2Story,9,5,2008,2008,VinylSd,Stone,154.0,PConc,936.0,168.0,1104.0,5,1054,1.0,0.0,2,1,3,1,10,1,3.0,0,102,7,2009,12.721885810807203
1031,527359070,60,RL,9.257223957875032,4,Inside,NWAmes,2Story,7,6,1976,1976,Plywood,BrkFace,660.0,CBlock,403.0,400.0,803.0,3,866,0.0,0.0,2,1,4,1,8,1,2.0,0,69,9,2008,12.230765258120545
1635,527184110,120,RL,8.540519016719735,3,Inside,StoneBr,1Story,8,5,1990,1990,CemntBd,None,0.0,PConc,926.0,386.0,1312.0,4,0,1.0,0.0,1,0,1,1,4,1,2.0,0,64,8,2007,12.26434155365415
309,911370510,120,RM,8.24564690087386,3,Corner,Crawfor,1Story,8,5,2004,2005,CemntBd,Stone,186.0,PConc,1373.0,221.0,1594.0,5,0,1.0,1.0,2,0,2,1,5,1,2.0,128,53,5,2010,12.4130868149145
1020,527302070,20,RL,9.28961355287069,3,Inside,NWAmes,1Story,7,7,1983,1983,WdShing,BrkFace,174.0,CBlock,747.0,513.0,1260.0,3,0,1.0,0.0,2,0,3,1,6,0,2.0,152,0,7,2008,12.111212364506214
178,902206040,50,RM,8.612503371220562,4,Corner,OldTown,1.5Fin,5,7,1929,2001,Wd Sdng,None,0.0,BrkTil,234.0,0.0,926.0,3,0,1.0,0.0,1,0,3,1,6,0,2.0,0,0,4,2010,11.77528972943772
1975,902105110,70,RM,9.169518377455928,4,Inside,OldTown,2Story,5,7,1910,2002,Wd Sdng,None,0.0,BrkTil,0.0,264.0,264.0,5,664,0.0,0.0,2,0,2,1,7,0,2.0,270,0,5,2007,11.790557201568507
2096,906223040,60,RL,9.139595967450425,4,Inside,SawyerW,2Story,7,5,1994,2001,VinylSd,None,0.0,PConc,497.0,282.0,779.0,5,929,1.0,0.0,2,1,3,1,7,1,2.0,202,93,7,2007,12.301382825334498
865,907252210,20,RL,9.37906997525067,4,Inside,CollgCr,1Story,8,5,2001,2001,VinylSd,None,0.0,PConc,0.0,1753.0,1753.0,5,0,0.0,0.0,2,0,3,1,7,1,2.0,202,151,6,2009,12.373703486914124
385,527365030,60,FV,8.987696695703624,3,Inside,Somerst,2Story,8,5,2009,2009,VinylSd,Stone,110.0,PConc,544.0,288.0,832.0,5,1103,1.0,0.0,2,1,3,1,8,0,2.0,0,150,12,2009,12.481561937216318
1362,903454100,50,RM,8.83579236650274,4,Inside,IDOTRR,1.5Fin,6,6,1938,1958,Wd Sdng,None,0.0,BrkTil,0.0,1272.0,1272.0,3,0,0.0,0.0,2,0,4,1,9,1,2.0,0,34,11,2008,11.856515169360305
1091,528250030,60,RL,9.035510680940524,3,Inside,Gilbert,2Story,7,5,2003,2003,VinylSd,BrkFace,196.0,PConc,0.0,847.0,847.0,5,1139,0.0,0.0,2,1,4,1,9,1,2.0,120,48,5,2008,12.269047444691562
317,916386020,20,RL,9.190443740261726,4,Inside,Timber,1Story,7,5,2009,2010,VinylSd,None,0.0,PConc,0.0,1214.0,1214.0,5,0,0.0,0.0,2,0,2,1,6,0,2.0,0,25,1,2010,12.09949472246591
1076,528186160,120,RL,8.738735461363474,4,Inside,NridgHt,1Story,8,5,2006,2007,MetalSd,BrkFace,176.0,PConc,846.0,496.0,1342.0,5,0,1.0,0.0,2,0,2,1,6,1,2.0,0,35,6,2008,12.364144200100668
1573,916325080,20,RL,9.648466262323895,3,Corner,Timber,1Story,8,6,1976,1976,Stone,None,0.0,CBlock,1165.0,0.0,1565.0,3,0,1.0,0.0,2,0,2,1,10,1,2.0,0,72,5,2008,12.567237494741757
